AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
7.42,153.46,247,304,479,399,256,good
5.6,152.814,249,300,477,402,273,good
8.09,174.396,245,304,475,405,270,good
6.35,184.631,230,310,482,406,268,good
8.94,184.963,221,308,483,409,269,good
6.69,184.835,212,305,483,380,282,good
7.41,184.721,221,304,481,371,287,good
6.73,184.617,231,303,476,362,273,good
8.26,184.456,220,303,466,353,260,good
7.89,169.46,212,309,482,335,239,good
7.76,163.555,207,319,523,334,222,good
7.66,162.898,208,334,530,328,222,suspect
5.26,168.244,233,347,533,328,228,suspect
8.33,170.55,190,348,529,332,226,suspect
7.06,170.604,155,373,536,336,222,good
6.87,171.267,140,373,539,337,222,good
6.09,170.794,150,372,535,334,222,good
7.27,171.303,180,376,521,337,223,good
9.71,171.805,212,358,502,337,227,good
5.14,186.465,231,349,505,340,235,good
5.7,186.199,235,340,504,353,238,good
5.9,185.969,240,316,506,369,240,good
8.36,186.117,241,306,547,385,223,good
8.12,186.646,242,313,578,388,227,good
8,169.308,251,299,555,391,253,good
9.96,173.279,255,303,528,390,224,suspect
5.49,175.841,257,312,515,390,209,suspect
9.77,175.848,257,310,515,393,211,good
7.01,176.061,251,262,510,384,217,good
7.8,175.976,239,224,530,378,216,good
6.71,175.785,224,311,550,368,213,good
8.08,175.822,212,312,535,354,209,good
7.71,176.023,211,312,525,335,210,suspect
5.34,175.938,219,351,514,317,214,suspect
5.62,175.721,219,369,503,302,225,good
6.07,186.172,219,356,488,301,242,good
6.67,195.054,222,325,478,306,257,good
9.3,194.89,224,388,486,307,262,good
7.83,194.632,229,344,489,318,263,good
7.11,195.033,240,304,486,313,256,good
7.52,195.086,254,307,483,269,256,good
5.56,195.139,264,307,478,256,254,good
9.51,194.899,264,305,477,316,251,good
6.43,194.312,249,303,456,318,257,good
8.75,195.082,247,306,501,322,266,good
7.1,165.712,249,301,480,347,276,good
5.85,156.022,250,301,474,357,275,good
7.5,156.352,256,303,482,353,277,good
7.76,156.12,272,301,509,344,275,good
7,156.094,279,301,516,327,260,good
6.42,159.393,284,303,508,306,265,good
6.2,167.054,285,301,508,351,257,good
9.26,167.018,287,305,519,394,241,good
6.12,166.721,289,300,520,373,227,good
6.43,167.144,288,297,518,360,224,good
5.77,163.133,287,303,504,363,247,good
6.67,159.065,286,308,505,360,244,good
5.97,159.086,282,303,482,361,230,good
6.99,163.488,284,286,471,373,229,good
8.95,190.802,287,270,459,380,239,good
8.13,187.11,288,263,438,370,257,good
6.5,187.069,292,287,425,357,279,good
8.08,171.165,283,331,422,347,280,suspect
7.73,155.966,284,363,413,338,235,suspect
7.06,156.137,292,382,402,334,213,suspect
5.4,174.981,293,380,406,327,213,suspect
8,183.717,288,372,423,327,211,suspect
8.2,184.047,286,371,446,334,211,suspect
7.27,183.833,287,365,462,349,207,good
7.16,177.485,289,358,476,366,210,good
8.63,160.023,296,351,487,379,207,good
8.25,160.051,277,351,500,388,205,good
5.76,159.532,221,363,520,394,211,good
7.34,158.748,226,382,539,389,223,good
9.67,195.205,236,400,556,384,236,good
8.39,194.505,228,401,570,381,231,good
6.59,195.034,229,389,574,383,238,good
6.66,194.871,227,374,563,381,236,suspect
6.75,194.744,225,359,543,379,238,good
7.3,194.8,227,351,544,382,236,good
7.56,195.136,223,337,560,378,239,good
6.49,195.616,217,319,568,368,244,suspect
5.88,196.024,201,308,558,356,256,suspect
7.66,196.333,201,304,541,349,274,good
8.29,179.764,202,306,553,343,268,good
7.41,161.191,209,315,559,352,254,good
7.61,164.941,211,310,561,346,238,suspect
6.65,172.014,204,308,555,333,214,suspect
8.29,172.025,197,311,546,325,201,suspect
6.87,172.114,197,308,554,320,207,suspect
6.13,171.951,175,308,576,321,212,suspect
7.48,171.72,203,313,586,327,215,suspect
7.71,172.281,213,308,587,325,234,suspect
6.42,171.689,200,302,585,315,244,suspect
6.59,172.172,189,296,582,314,266,suspect
6.48,171.706,197,340,533,324,259,suspect
7.34,171.734,210,463,529,323,255,suspect
8.5,172.447,207,413,524,318,256,suspect
8.13,171.722,206,145,506,320,259,good
7.46,158.32,206,-21,505,320,258,good
7.85,152.474,209,-23,503,318,258,good
7.62,151.583,210,112,487,322,250,good
8.2,152.274,206,246,450,314,248,good
8.92,152.209,203,331,436,319,222,good
8.92,152.22,203,355,425,286,206,good
7.06,155.634,201,352,433,287,211,good
8.57,196.901,205,357,447,363,215,good
6.9,196.847,205,351,463,409,220,good
6.88,197.298,205,342,475,372,227,good
7.75,196.794,205,349,482,325,230,good
6.71,197.46,206,352,498,316,231,good
9.45,196.74,210,350,515,311,229,good
8.2,197.052,221,354,536,309,230,good
5.42,197.103,196,277,547,309,224,good
6.79,197.138,217,312,558,321,209,good
7.53,197.006,234,346,574,318,206,suspect
7.89,197.055,238,350,594,319,211,suspect
7.25,196.847,239,350,611,326,212,suspect
7.38,196.763,237,359,618,331,224,suspect
7.84,197.315,238,367,590,330,240,suspect
6.1,194.444,241,375,588,347,240,suspect
7.93,184.13,241,388,600,365,241,suspect
5.83,184.317,238,375,613,352,255,suspect
9.02,183.558,235,382,569,358,269,suspect
6.77,182.686,236,381,555,368,275,suspect
9.84,182.827,238,366,549,374,269,good
8.68,179.844,237,361,536,368,260,good
7.63,179.065,241,344,517,359,291,good
8.01,179.088,245,327,509,370,289,good
7.69,179.288,244,317,500,375,273,good
7.37,179.235,242,303,491,375,259,good
7.07,178.916,242,297,478,374,251,good
6.8,178.666,240,316,462,360,255,good
6.57,179.388,238,333,442,346,252,good
7.33,178.816,236,333,429,338,251,good
7.61,176.507,233,344,407,334,248,good
8.47,175.851,232,350,402,338,240,suspect
7.36,175.729,236,354,414,337,237,suspect
8.27,176.353,252,349,424,341,244,suspect
8.76,195.227,270,349,413,340,242,good
7.98,194.876,280,350,471,335,234,good
6.07,194.826,276,344,470,328,235,good
9.2,195.463,262,334,493,328,234,good
5.57,194.691,245,318,497,333,232,good
5.4,195.14,230,309,516,307,231,good
10.89,194.898,217,299,530,298,234,good
7.8,194.898,215,291,539,369,236,good
7.41,195.33,223,272,563,379,234,good
5.13,195.122,232,310,571,358,230,suspect
8.7,194.095,242,313,589,352,223,suspect
7.15,191.691,242,281,581,349,213,suspect
6.76,192.333,256,288,577,344,210,suspect
7.49,191.867,276,306,576,350,203,suspect
6.87,191.684,284,322,560,365,202,suspect
8.63,185.004,268,323,539,375,205,suspect
7.34,160.269,269,307,537,372,203,good
8.58,166.902,268,328,545,370,206,suspect
9.68,161.255,264,310,561,367,205,suspect
8.7,183.586,261,310,558,356,202,suspect
9.47,187.977,261,317,554,351,201,suspect
6.84,187.834,268,310,557,354,209,suspect
8.72,188.292,269,299,538,358,224,good
7.63,188.063,268,313,525,351,242,good
6.38,187.802,269,346,512,347,256,good
9.03,188.287,265,372,525,347,266,good
9.28,188.187,264,305,538,348,273,good
8.4,192.497,266,320,545,358,272,good
9.6,193.16,266,347,558,360,261,good
6,156.737,256,313,578,351,258,good
4.9,155.681,243,309,570,349,250,suspect
7.23,156.261,234,309,546,350,236,suspect
8.01,155.621,233,313,530,348,229,suspect
6.54,155.965,247,324,524,345,226,suspect
7.37,156.382,263,341,511,350,224,good
8.27,167.667,259,346,501,345,226,good
7.05,183.1,256,356,486,343,229,good
8.14,182.506,259,369,462,353,231,good
7.24,182.727,251,380,454,355,231,good
7.17,170.353,239,383,441,359,227,good
7.11,157.903,239,387,439,360,227,good
7.72,157.579,235,388,445,363,239,good
6.34,157.855,216,385,446,358,253,good
7.69,158.647,228,384,437,363,270,good
9.46,158.207,224,386,439,363,272,good
6.35,158.017,235,380,445,372,274,good
8.24,157.401,227,381,461,381,274,good
9.3,158.143,223,379,462,384,274,good
7.92,158.158,239,381,442,376,270,good
7.74,158.088,231,368,468,368,258,good
6.82,159.425,241,352,515,356,244,good
6.9,163.988,241,340,540,332,229,good
10.14,164.775,237,341,558,393,219,good
6.33,163.917,237,357,564,413,218,suspect
6.97,163.952,247,374,572,365,215,suspect
8.98,164.336,247,376,572,358,217,suspect
8.79,164.081,257,367,566,371,224,suspect
7.19,164.036,266,368,570,380,222,suspect
7.99,163.981,266,351,560,384,213,suspect
7.03,160.058,268,346,569,380,212,suspect
4.87,164.844,271,328,573,378,214,suspect
6.34,198.748,272,336,587,378,218,suspect
5.67,198.898,272,333,581,381,214,suspect
8.72,198.473,279,331,576,381,216,suspect
8.12,199.163,284,335,573,387,220,suspect
6.56,199.068,271,328,567,390,226,suspect
9.01,198.634,252,324,566,394,240,good
7.54,196.66,249,317,560,381,251,good
7.56,195.202,250,324,547,385,266,good
6.33,195.08,249,325,532,385,275,good
8.82,195.182,244,317,512,380,277,good
6.82,195.056,248,343,512,345,271,good
8.28,195.041,280,377,513,339,268,good
7.84,195.207,263,364,530,365,268,good
7.05,195.254,243,343,542,394,271,good
7.83,194.941,258,348,542,367,270,good
7.5,191.418,264,357,526,327,269,good
7.25,163.559,261,372,524,365,267,good
6.47,178.315,254,383,533,388,258,good
7.87,177.728,255,387,537,383,244,good
6.53,178.127,265,379,534,374,238,good
8.07,173.082,272,379,526,382,244,good
5.75,173.356,270,388,522,377,248,good
7.25,172.392,271,376,511,349,246,good
10.5,173.075,273,374,513,362,244,good
8.77,172.991,270,371,500,345,249,good
6.86,173.205,267,375,495,351,261,good
5.98,172.819,258,388,524,355,267,good
7.43,173.28,247,364,499,355,271,good
8.02,172.905,234,389,478,299,279,good
8.9,172.999,223,380,457,214,283,good
7.84,172.711,225,379,504,298,272,good
7.81,172.951,225,374,525,384,255,good
8.04,178.837,222,373,538,370,246,good
7.7,198.803,219,376,560,373,246,good
7.57,198.589,223,376,576,364,247,good
7.39,197.651,233,372,584,368,238,good
7.6,191.203,248,383,569,380,237,good
5.82,191.244,262,363,545,381,236,good
6.28,191.206,267,359,566,381,244,good
7.59,191.393,262,358,542,379,259,good
8.44,191,254,361,505,361,270,good
7.44,190.898,254,363,489,368,279,good
7.77,191.287,249,363,478,352,283,good
7.28,190.926,246,362,464,353,286,good
8.64,191.303,256,359,471,363,290,good
7.28,154.896,266,354,504,369,283,good
5.3,151.367,266,350,482,366,260,good
7.75,151.176,252,357,438,363,248,good
8.8,151.312,253,358,420,355,289,good
6.65,151.221,266,334,418,339,283,good
5.18,150.47,271,346,426,311,287,good
8.01,151.012,274,331,439,303,285,suspect
6.93,151.203,273,333,466,299,285,good
7.51,154.336,271,335,497,308,285,good
7.79,186.153,271,336,507,322,287,good
8.6,186.02,270,333,509,332,285,good
8.41,185.618,271,338,521,343,273,good
6.67,185.814,270,341,534,341,260,good
7.22,186.26,271,349,541,333,262,good
8.02,185.622,273,359,559,332,266,good
5.79,186.224,270,355,575,333,272,good
9.41,185.864,273,344,575,337,272,good
6.86,189.994,279,334,562,356,255,good
5.89,196.178,285,324,536,373,236,good
7.53,195.931,283,330,524,387,221,good
6.56,195.9,274,332,515,396,216,good
7.93,195.751,265,318,490,395,212,good
9.14,195.684,267,297,477,384,219,good
7.01,196.353,269,280,468,360,234,good
8.25,195.506,269,339,452,354,247,good
7.74,190.63,268,373,450,341,256,good
7.64,179.262,261,360,455,291,262,suspect
6.45,179.115,242,361,458,287,265,good
7.18,179.271,252,367,458,356,242,good
6.25,179.178,265,359,454,347,266,good
7.23,179.388,274,362,452,323,267,good
6.25,178.549,271,356,457,325,256,good
6.13,181.273,261,370,476,334,255,good
7.04,182.009,241,355,499,346,261,good
5.42,181.655,228,348,513,354,259,good
9.94,182.041,216,356,516,356,249,good
6.67,181.732,207,362,510,345,258,good
7.26,181.978,202,360,494,326,259,good
7.95,182.246,205,366,481,309,259,good
6.67,170.597,218,368,471,336,256,good
8.62,156.08,232,375,454,394,256,good
8.48,156.203,243,381,432,403,263,good
6.53,156.322,262,379,430,408,266,good
6.34,155.863,255,389,442,374,269,good
7.24,155.964,236,386,455,323,275,good
7.57,156.582,232,367,462,333,275,good
10.08,156.347,230,364,458,358,275,good
7.25,156.234,234,370,460,381,279,good
6.3,170.511,235,375,466,387,272,good
8.53,195.741,230,379,465,385,256,good
8.96,196.005,227,378,464,380,237,good
7.83,195.915,237,378,463,372,228,good
5.95,196.059,229,383,562,361,216,good
7.22,196.435,217,389,558,347,199,good
6.41,196.216,232,373,492,315,204,good
5.87,195.883,222,313,457,326,208,good
6.4,196.209,215,320,460,330,208,good
9.16,195.99,231,401,473,321,204,good
6.01,179.822,263,397,480,325,213,good
9.26,167.442,270,396,508,315,247,good
10,167.785,246,393,507,306,219,good
7.5,168.115,232,399,513,307,194,good
7.16,167.811,221,391,514,305,241,good
7.06,170.02,218,364,495,312,274,good
7.62,184.868,229,320,475,312,220,good
6.48,185.12,239,302,460,304,251,good
6.91,167.64,248,384,452,303,263,good
7.82,155.225,265,436,451,312,267,good
7.57,154.563,279,441,456,318,269,good
5.99,173.517,281,403,458,323,264,good
6.39,177.736,288,390,458,309,263,good
6.82,177.407,281,396,461,300,269,suspect
8.88,177.859,280,398,468,310,262,good
7.83,160.725,282,396,462,325,262,good
8,159.892,280,391,470,327,275,good
6.36,159.816,280,395,480,316,269,good
6.76,160.136,280,395,481,322,254,good
5.5,160.186,279,386,509,336,248,good
6.99,161.154,283,379,529,349,244,good
7.41,170.975,276,369,543,357,232,good
7.59,170.84,260,369,553,360,216,good
8.54,170.989,247,367,571,361,214,suspect
8.07,164.027,254,350,582,359,222,suspect
6.42,162.615,262,346,599,352,228,suspect
6.06,162.735,259,346,613,343,260,suspect
7.38,162.896,253,339,605,336,250,suspect
7.95,179.355,252,330,583,332,233,suspect
6.12,182.747,252,332,555,329,234,suspect
8.02,183.056,263,345,543,331,236,good
6.66,182.88,271,345,515,345,234,good
6.85,186.395,270,339,503,415,236,good
6.85,186.626,269,336,486,343,247,good
7.67,187.375,271,338,477,371,254,good
6.74,187.1,272,350,480,395,258,good
7.83,186.833,273,361,493,361,256,good
5.38,170.872,276,361,506,357,255,good
9.1,171.234,289,364,526,359,262,good
8.44,171.056,279,382,542,359,255,good
6.82,171.381,262,390,551,320,243,good
6.89,177.972,268,357,557,344,245,good
7.03,178.576,263,354,560,353,241,good
9.31,179.218,267,335,560,355,236,good
9.59,177.096,256,335,550,356,239,good
6.27,175.966,247,348,537,354,239,good
6.74,175.658,231,366,534,361,243,good
5.61,175.943,218,368,524,361,245,good
6.22,176.288,226,366,521,347,244,good
5.11,175.77,243,367,500,331,238,good
7.58,175.928,260,366,483,313,251,good
7.96,175.903,270,362,474,308,258,good
5.68,176.29,267,360,459,301,251,good
8.52,176.42,260,360,453,301,242,good
6.49,176.189,287,357,456,308,233,good
7.84,175.973,275,352,459,310,225,good
8.49,175.951,263,363,453,305,221,good
9.34,176.216,264,376,455,302,231,good
4.92,175.96,273,386,415,296,249,good
8.13,176.358,274,388,419,296,271,suspect
10.94,177.377,266,379,445,296,286,suspect
7.01,179.094,266,380,419,293,298,suspect
7.35,178.88,265,367,417,292,299,suspect
8.11,179.158,268,358,441,300,288,suspect
8.25,178.947,277,361,426,294,278,suspect
7.58,178.155,275,372,486,314,264,suspect
7.9,176.031,249,374,524,326,259,suspect
7.81,184.076,222,370,535,324,258,good
9.24,184.204,183,358,527,331,259,good
8.22,184.164,155,342,516,335,263,good
7.5,174.727,147,324,513,336,287,good
8.46,154.212,185,314,537,332,299,good
6.81,182.347,255,312,554,327,293,good
8.86,196.85,279,317,577,318,290,good
7.24,196.539,263,317,613,320,291,good
7.43,196.982,253,357,654,335,293,good
7.45,197.238,251,347,662,348,289,good
5.9,196.452,252,193,616,362,289,good
6.91,159.057,253,212,569,376,294,good
7.37,159.128,252,286,553,389,294,suspect
7.54,158.751,250,333,547,390,284,good
9.4,159.488,252,330,522,392,269,good
9.27,179.653,253,329,506,393,274,good
7.93,183.257,254,337,506,390,273,good
8.29,164.46,258,345,499,384,270,good
6.65,153.032,260,349,485,395,273,good
8.15,153.119,263,351,462,393,284,good
6.58,153.176,271,353,446,395,293,good
9.1,153.165,274,351,437,389,293,good
5.25,170.249,272,354,440,388,293,suspect
6.32,157.947,269,345,432,395,290,suspect
8.67,168.724,256,361,428,394,291,suspect
7.71,172.702,251,344,434,391,291,suspect
8.1,171.818,263,349,436,390,288,suspect
7.65,172.78,267,362,442,393,280,suspect
6.17,177.967,275,365,432,397,266,suspect
7.42,178.126,280,367,424,390,252,suspect
7.62,177.972,279,363,405,391,244,suspect
8.57,177.686,276,367,440,402,238,suspect
6.59,178.005,279,372,445,396,238,suspect
8.92,177.737,286,356,441,397,238,suspect
9.25,177.684,285,339,456,388,243,suspect
5.1,177.874,289,333,477,366,254,suspect
6.21,177.913,284,344,465,379,258,suspect
9.07,178.061,275,360,437,379,261,suspect
7.49,177.75,279,368,425,376,259,suspect
8.44,178.071,283,375,433,375,251,suspect
6.93,177.966,266,377,439,354,252,suspect
6.9,177.749,256,378,439,365,256,suspect
7.97,178.312,259,369,430,362,257,suspect
7.02,178.112,274,362,435,356,260,good
7.39,178.262,272,359,438,358,258,suspect
6.76,178.124,254,357,434,365,257,suspect
8.06,177.818,258,358,436,356,258,good
7.56,177.862,266,366,454,351,265,suspect
5.94,177.731,263,367,464,356,269,good
9.09,178.036,266,355,458,371,266,good
8.53,177.697,274,356,448,378,265,good
8.5,173.601,269,360,448,356,261,good
8.14,170.276,269,371,448,345,257,good
7.67,169.703,273,379,447,393,257,good
8.69,170.514,274,380,453,413,256,good
6.35,170.179,275,382,482,393,257,good
7.6,169.974,274,381,504,374,256,good
6.36,170.001,277,378,517,368,258,good
8.92,170.099,276,380,526,365,272,good
7.16,169.953,266,384,542,358,286,good
7.07,170.225,250,380,556,355,286,good
9.3,173.423,235,374,552,361,267,good
8.71,180.497,223,369,533,367,237,good
6.6,182.653,214,366,523,366,231,good
6.67,188.227,214,357,505,360,232,good
5.73,188.595,223,331,504,336,235,good
9.57,190.218,238,290,520,325,241,good
7.3,190.454,251,341,533,366,244,good
9.57,183.87,257,376,546,369,259,good
7.01,168.203,259,333,553,343,266,good
6.05,167.963,256,300,555,327,267,good
7.7,167.875,252,282,553,324,272,suspect
8.16,168.384,250,282,560,329,275,suspect
6.54,175.297,248,287,580,345,278,suspect
7.7,170.653,249,296,572,362,278,suspect
7.61,169.972,243,310,577,371,272,suspect
8.36,191.211,243,320,559,379,258,suspect
7.5,191.204,248,311,543,382,248,good
7,168.46,249,312,523,387,244,good
4.68,162.814,248,316,513,361,245,good
6.74,163.039,245,315,501,359,249,good
6.29,163.036,252,309,474,382,251,good
9.4,162.838,256,299,486,383,247,good
4.64,162.465,267,298,484,380,249,good
7.83,162.642,266,299,480,376,251,good
7.23,162.702,259,296,493,368,251,good
8.43,162.981,256,291,540,352,247,good
6.3,162.899,250,286,538,341,248,good
7.77,162.729,255,288,511,333,248,good
9.08,162.896,252,293,510,327,242,good
8.85,162.872,247,293,506,319,232,good
5.97,163.414,243,325,492,299,229,good
8.51,162.628,260,340,436,260,229,good
8.46,162.854,282,323,400,227,228,good
7.4,162.936,214,327,431,249,231,good
4.51,163.163,194,312,554,334,231,good
9.59,163.083,227,288,516,405,229,good
6.24,162.974,246,271,498,392,230,good
8.6,163.141,251,308,507,346,247,good
7.66,169.159,255,375,532,324,260,good
6.04,198.344,251,391,561,327,265,good
5.69,188.587,243,361,529,320,265,good
5.91,159.181,230,343,504,311,268,good
8.24,158.886,219,338,503,307,274,good
7.5,173.154,218,331,502,313,267,good
7.18,172.712,221,319,496,329,252,good
8.44,173.169,211,323,502,344,238,good
7.27,173.166,199,363,490,346,229,good
7.01,173.127,202,316,513,343,210,good
6.63,173.307,209,286,511,335,205,good
6.17,173.193,209,328,495,324,219,good
6.32,172.68,208,352,495,307,214,good
10,172.815,224,363,488,299,217,good
6.64,166.56,235,356,473,304,233,good
7.75,193.675,229,338,461,307,246,good
7.72,168.079,225,322,443,306,250,good
6.5,168.151,228,322,436,300,242,good
8.35,167.779,235,323,437,297,228,good
8.17,168.399,239,315,451,302,216,good
7.2,180.767,243,303,461,314,224,good
10.23,186.364,234,310,451,317,231,good
8.4,163.816,223,312,452,318,226,good
8,157.972,231,311,457,327,220,good
7.85,158.082,243,316,445,337,216,good
7.18,165.969,244,307,454,358,214,good
8.84,174.93,250,308,449,366,211,good
8.84,175.074,268,325,447,386,209,good
6.18,175.043,286,338,457,400,212,good
7.66,174.965,273,349,470,397,221,good
9.28,175.493,261,371,485,389,224,good
4.37,174.847,257,385,498,387,231,good
5.81,174.96,266,392,510,395,247,good
6.89,188.236,286,404,519,400,260,good
6.68,182.64,291,414,536,391,260,good
8.77,176.963,282,416,553,384,264,good
8.93,176.578,280,395,572,370,263,good
6.87,160.616,289,393,580,359,264,good
7.62,157.207,298,383,585,364,262,good
7.08,156.866,297,375,570,368,262,suspect
6.95,157.234,288,367,540,358,262,good
6.51,157.129,292,346,535,343,259,good
7.16,166.17,295,347,523,339,259,good
8.08,172.302,297,353,512,382,256,good
7.59,172.097,289,343,501,410,248,good
8.6,171.614,285,357,487,146,246,good
9.47,172.004,283,369,479,245,241,good
8.44,171.867,282,360,482,312,230,good
9.08,175.755,283,357,483,319,224,good
6.13,191.249,284,352,481,340,219,good
7.53,190.867,277,345,498,339,218,good
9.41,190.743,267,344,511,354,220,good
8.08,171.493,258,354,514,354,221,good
7.73,166.594,255,353,530,379,229,good
8.38,172.623,254,350,566,406,242,good
5.6,181.649,254,336,570,333,251,good
7.55,181.748,258,324,560,351,252,good
7.81,182.141,254,314,560,349,243,good
8.56,181.552,256,314,551,352,233,good
8.42,181.81,259,315,556,331,230,suspect
3.12,181.675,259,311,559,313,228,suspect
8.45,182.208,255,305,562,338,224,suspect
5.14,182.087,257,305,573,406,218,suspect
8.42,181.872,259,292,551,415,215,suspect
6.95,154.273,258,294,541,395,225,suspect
9.21,154.301,266,305,521,393,244,suspect
6.89,153.969,281,313,506,393,255,good
7,158.118,288,316,496,393,260,good
6.22,164.964,285,315,479,390,249,good
7.56,165.442,276,308,476,402,249,good
7.85,165.086,268,305,481,377,251,good
8.47,167.26,271,302,479,362,243,good
7.38,169.688,255,305,469,363,248,good
8.7,169.806,239,306,452,371,249,good
6.26,170.052,234,309,448,381,234,good
8.89,165.568,242,307,435,380,226,good
5.55,153.973,251,327,424,371,234,good
8.43,153.891,254,353,419,348,251,good
8.34,154.053,245,360,409,323,265,good
6.86,153.291,235,339,414,304,278,suspect
7.71,154.223,235,316,413,311,285,suspect
7.11,154.174,239,311,416,339,305,suspect
8.7,177.823,243,319,420,369,310,suspect
8.81,185.845,245,298,424,361,286,suspect
7.87,186.351,248,295,431,347,287,suspect
7.57,185.788,233,298,437,324,287,suspect
7.15,186.163,235,303,450,307,286,good
8.77,165.496,240,308,444,310,288,good
7.51,151.665,240,314,457,308,289,good
5.93,151.952,238,321,479,320,288,good
7.79,151.866,242,330,495,321,287,good
7.61,161.485,256,333,497,317,288,good
7.96,165.471,275,332,496,318,288,good
8.94,185.328,285,336,487,326,286,good
6.21,193.881,288,340,485,323,286,good
7.55,194.181,289,339,475,321,290,good
8.71,194.113,289,335,471,317,296,suspect
8.82,194.142,288,334,426,320,298,suspect
7.82,193.305,289,338,422,338,299,suspect
7.02,164.725,289,344,461,355,293,suspect
8.71,165.029,285,341,503,364,276,suspect
4.41,164.525,276,326,511,367,269,good
6.79,164.605,267,310,492,374,281,good
7.8,164.368,249,301,513,388,278,good
6.24,165.282,242,298,525,389,269,good
7.59,165.033,264,297,521,375,270,good
9.26,165.198,288,300,533,366,258,good
7.51,164.696,301,307,553,362,243,good
7.54,165.033,292,315,565,357,227,good
6.8,164.915,253,309,558,356,216,suspect
6.9,164.96,237,307,550,354,212,suspect
6.44,164.977,240,310,554,348,210,suspect
8.83,164.627,246,322,572,358,205,suspect
8.71,165.397,247,340,521,354,213,suspect
6.97,164.799,250,339,515,332,236,good
5.92,172.503,250,353,501,348,243,good
7.35,197.946,249,380,499,357,236,good
8.8,198.051,253,379,494,367,223,good
9.23,197.994,267,375,479,350,217,good
9.42,198.323,277,384,412,341,229,good
8.01,198.337,270,389,395,332,243,good
7.77,198.233,255,380,456,337,258,good
7.17,178.496,239,368,448,336,271,suspect
5.67,152.159,228,403,446,338,274,suspect
7.58,151.944,225,444,449,338,270,good
7.31,151.542,224,347,444,340,267,good
7.28,152.265,224,377,438,331,270,good
6.94,151.943,233,375,443,337,273,good
6.74,160.846,248,382,445,344,267,good
7.4,172.898,263,368,455,350,264,good
9.02,173.04,273,350,458,353,261,good
7.15,172.451,267,338,454,353,263,good
7.92,183.135,263,324,475,355,272,good
7.01,190.095,255,324,499,352,270,good
8.42,189.97,247,338,502,324,264,good
7.74,189.791,238,347,494,319,255,good
6.85,189.982,242,327,492,335,251,good
7.1,189.885,254,328,495,352,258,good
7.65,190.22,274,341,492,346,271,good
7.64,189.994,287,368,493,344,270,good
7.47,190.006,301,382,483,352,269,good
6.68,189.641,284,383,470,347,267,good
6.23,189.946,279,381,455,345,268,suspect
6.32,179.137,267,394,432,341,273,suspect
7.32,166.8,271,398,406,340,269,suspect
8.16,167.274,273,413,398,348,255,suspect
6.28,167.289,273,434,405,348,240,suspect
5.66,172.594,270,400,403,347,225,suspect
9.06,172.972,266,385,418,348,209,suspect
8.11,172.783,278,377,433,348,207,good
6.25,172.781,276,366,450,345,230,good
7.23,173.089,335,359,467,343,241,good
4.3,172.773,285,346,477,329,254,good
6.96,175.624,258,341,485,313,270,good
7.76,177.762,275,333,504,303,276,good
6.78,177.724,279,333,525,310,271,good
7.93,178.248,284,339,546,314,275,good
5.83,177.953,282,329,547,312,272,good
8.3,178.053,277,293,552,307,270,good
7.02,177.956,276,271,548,304,258,good
8.63,178.167,281,290,521,305,253,good
8.04,178.36,281,335,493,309,254,good
8.03,177.448,286,341,495,307,251,good
7.42,178.1,298,349,492,306,253,good
7.45,177.741,298,369,459,305,259,good
7.12,177.941,290,378,484,301,268,good
7.88,186.778,277,377,491,300,276,good
6.45,187.974,264,375,518,299,285,good
7.94,186.737,248,359,534,305,290,good
8.47,178.749,228,334,542,309,283,good
6.06,178.838,219,279,552,335,263,good
5.97,178.812,220,273,552,338,250,good
8.12,179.066,219,306,544,320,244,suspect
9.48,179.224,221,300,532,305,264,good
10.97,170.305,220,301,518,306,278,good
6.56,157.09,226,301,496,312,275,good
8.46,157.169,227,299,484,283,270,good
9.84,156.945,221,298,480,273,276,good
8.81,157.118,224,307,482,311,277,good
6.35,157.012,220,307,473,330,280,good
7.62,157.26,212,293,462,355,275,good
6.75,156.722,206,303,436,364,260,good
6.96,157.356,211,306,419,374,243,good
7.07,157.048,224,304,414,380,228,good
8.74,175.481,231,300,417,366,227,good
7.67,186.186,231,304,422,351,231,good
7.17,178.107,231,304,405,338,229,good
7.13,178.294,222,308,392,342,229,good
6.73,178.273,211,164,467,355,238,good
9.77,175.952,204,158,480,365,241,good
7.21,173.187,206,250,489,366,227,good
8.2,173.22,216,297,503,351,225,good
7.84,172.914,232,301,506,341,220,good
8.47,173.14,238,295,531,331,214,good
4.86,172.771,245,295,539,329,217,suspect
6.4,172.758,261,300,553,343,224,suspect
8.53,172.784,278,306,533,376,228,good
7.57,173.088,292,310,507,352,229,good
7.89,173.44,301,313,492,353,235,good
6.79,173.341,294,317,480,358,242,good
6.92,173.258,294,325,462,338,253,good
8.26,173.249,284,328,445,338,265,good
6.48,173.002,272,327,438,347,275,good
7.13,173.277,263,338,443,343,287,suspect
8.99,187.534,249,353,452,338,278,suspect
7.79,198.056,229,367,460,351,265,good
7.13,197.925,218,391,460,351,256,good
8.03,198.059,222,408,427,349,254,good
7.61,197.663,232,417,411,350,262,good
7.34,194.686,234,413,441,354,273,good
7.69,186.145,233,404,457,350,283,good
8.14,185.671,231,396,463,343,287,good
6.41,185.693,236,388,467,336,286,good
